SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed
11487,4/3/2020,British Columbia,Canada,4/3/2020 22:52,1174
11488,4/3/2020,British Virgin Islands,UK,4/3/2020 22:52,3
11489,4/3/2020,California,US,4/3/2020 22:52,12004
11490,4/3/2020,Cayman Islands,UK,4/3/2020 22:52,28
11491,4/3/2020,Channel Islands,UK,4/3/2020 22:52,232
11492,4/3/2020,Chongqing,Mainland China,4/3/2020 22:52,579
11493,4/3/2020,Colorado,US,4/3/2020 22:52,3742
11494,4/3/2020,Connecticut,US,4/3/2020 22:52,4914
11495,4/3/2020,Curacao,Netherlands,4/3/2020 22:52,11
11496,4/3/2020,Delaware,US,4/3/2020 22:52,450
11497,4/3/2020,Diamond Princess cruise ship,Canada,4/3/2020 22:52,0
11498,4/3/2020,Diamond Princess cruise ship,US,4/3/2020 22:52,49
11499,4/3/2020,District of Columbia,US,4/3/2020 22:52,757
11500,4/3/2020,Faroe Islands,Denmark,4/3/2020 22:52,179
11501,4/3/2020,Florida,US,4/3/2020 22:52,10268
11502,4/3/2020,French Guiana,France,4/3/2020 22:52,57
11503,4/3/2020,French Polynesia,France,4/3/2020 22:52,39
11504,4/3/2020,Fujian,Mainland China,4/3/2020 22:52,349
11505,4/3/2020,Gansu,Mainland China,4/3/2020 22:52,138
11506,4/3/2020,Georgia,US,4/3/2020 22:52,5831
11507,4/3/2020,Gibraltar,UK,4/3/2020 22:52,95
11508,4/3/2020,Grand Princess,Canada,4/3/2020 22:52,13
11509,4/3/2020,Grand Princess,US,4/3/2020 22:52,103
11510,4/3/2020,Greenland,Denmark,4/3/2020 22:52,10
11511,4/3/2020,Guadeloupe,France,4/3/2020 22:52,130
11512,4/3/2020,Guam,US,4/3/2020 22:52,84
11513,4/3/2020,Guangdong,Mainland China,4/3/2020 22:52,1514
11514,4/3/2020,Guangxi,Mainland China,4/3/2020 22:52,254
11515,4/3/2020,Guizhou,Mainland China,4/3/2020 22:52,146
11516,4/3/2020,Hainan,Mainland China,4/3/2020 22:52,168
11517,4/3/2020,Hawaii,US,4/3/2020 22:52,319
11518,4/3/2020,Hebei,Mainland China,4/3/2020 22:52,326
11519,4/3/2020,Heilongjiang,Mainland China,4/3/2020 22:52,489
11520,4/3/2020,Henan,Mainland China,4/3/2020 22:52,1276
11521,4/3/2020,Hong Kong,Hong Kong,4/3/2020 22:52,845
11522,4/3/2020,Hubei,Mainland China,4/3/2020 22:52,67802
11523,4/3/2020,Hunan,Mainland China,4/3/2020 22:52,1019
11524,4/3/2020,Idaho,US,4/3/2020 22:52,891
11525,4/3/2020,Illinois,US,4/3/2020 22:52,8904
11526,4/3/2020,Indiana,US,4/3/2020 22:52,3437
11527,4/3/2020,Inner Mongolia,Mainland China,4/3/2020 22:52,117
11528,4/3/2020,Iowa,US,4/3/2020 22:52,699
11529,4/3/2020,Isle of Man,UK,4/3/2020 22:52,114
11530,4/3/2020,Jiangsu,Mainland China,4/3/2020 22:52,651
11531,4/3/2020,Jiangxi,Mainland China,4/3/2020 22:52,937
11532,4/3/2020,Jilin,Mainland China,4/3/2020 22:52,98
11533,4/3/2020,Kansas,US,4/3/2020 22:52,629
11534,4/3/2020,Kentucky,US,4/3/2020 22:52,770
11535,4/3/2020,Liaoning,Mainland China,4/3/2020 22:52,141
11536,4/3/2020,Louisiana,US,4/3/2020 22:52,10297
11537,4/3/2020,Macau,Macau,4/3/2020 22:52,43
11538,4/3/2020,Maine,US,4/3/2020 22:52,432
11539,4/3/2020,Manitoba,Canada,4/3/2020 22:52,182
11540,4/3/2020,Martinique,France,4/3/2020 22:52,143
11541,4/3/2020,Maryland,US,4/3/2020 22:52,2758
11542,4/3/2020,Massachusetts,US,4/3/2020 22:52,10402
11543,4/3/2020,Mayotte,France,4/3/2020 22:52,128
11544,4/3/2020,Michigan,US,4/3/2020 22:52,12744
11545,4/3/2020,Minnesota,US,4/3/2020 22:52,788
11546,4/3/2020,Mississippi,US,4/3/2020 22:52,1358
11547,4/3/2020,Missouri,US,4/3/2020 22:52,1864
11548,4/3/2020,Montana,US,4/3/2020 22:52,243
11549,4/3/2020,Montserrat,UK,4/3/2020 22:52,6
11550,4/3/2020,Nebraska,US,4/3/2020 22:52,279
11551,4/3/2020,Nevada,US,4/3/2020 22:52,1514
11552,4/3/2020,New Brunswick,Canada,4/3/2020 22:52,91
11553,4/3/2020,New Caledonia,France,4/3/2020 22:52,18
11554,4/3/2020,New Hampshire,US,4/3/2020 22:52,479
11555,4/3/2020,New Jersey,US,4/3/2020 22:52,29895
11556,4/3/2020,New Mexico,US,4/3/2020 22:52,534
11557,4/3/2020,New South Wales,Australia,4/3/2020 22:52,2389
11558,4/3/2020,New York,US,4/3/2020 22:52,102987
11559,4/3/2020,Newfoundland and Labrador,Canada,4/3/2020 22:52,195
11560,4/3/2020,Ningxia,Mainland China,4/3/2020 22:52,75
11561,4/3/2020,North Carolina,US,4/3/2020 22:52,2251
11562,4/3/2020,North Dakota,US,4/3/2020 22:52,173
11563,4/3/2020,Northern Mariana Islands,US,4/3/2020 22:52,8
11564,4/3/2020,Northern Territory,Australia,4/3/2020 22:52,22
11565,4/3/2020,Northwest Territories,Canada,4/3/2020 22:52,2
11566,4/3/2020,Nova Scotia,Canada,4/3/2020 22:52,207
11567,4/3/2020,Ohio,US,4/3/2020 22:52,3312
11568,4/3/2020,Oklahoma,US,4/3/2020 22:52,990
11569,4/3/2020,Ontario,Canada,4/3/2020 22:52,3255
11570,4/3/2020,Oregon,US,4/3/2020 22:52,899
11571,4/3/2020,Pennsylvania,US,4/3/2020 22:52,8570
11572,4/3/2020,Prince Edward Island,Canada,4/3/2020 22:52,22
11573,4/3/2020,Puerto Rico,US,4/3/2020 22:52,316
11574,4/3/2020,Qinghai,Mainland China,4/3/2020 22:52,18
11575,4/3/2020,Quebec,Canada,4/3/2020 22:52,6101
11576,4/3/2020,Queensland,Australia,4/3/2020 22:52,873
11577,4/3/2020,Recovered,Canada,4/3/2020 22:52,0
11578,4/3/2020,Recovered,US,4/3/2020 22:52,0
11579,4/3/2020,Reunion,France,4/3/2020 22:52,321
11580,4/3/2020,Rhode Island,US,4/3/2020 22:52,711
11581,4/3/2020,Saint Barthelemy,France,4/3/2020 22:52,6
11582,4/3/2020,Saskatchewan,Canada,4/3/2020 22:52,220
11583,4/3/2020,Shaanxi,Mainland China,4/3/2020 22:52,255
11584,4/3/2020,Shandong,Mainland China,4/3/2020 22:52,778
11585,4/3/2020,Shanghai,Mainland China,4/3/2020 22:52,526
11586,4/3/2020,Shanxi,Mainland China,4/3/2020 22:52,137
11587,4/3/2020,Sichuan,Mainland China,4/3/2020 22:52,555
11588,4/3/2020,Sint Maarten,Netherlands,4/3/2020 22:52,23
11589,4/3/2020,South Australia,Australia,4/3/2020 22:52,396
11590,4/3/2020,South Carolina,US,4/3/2020 22:52,1700
11591,4/3/2020,South Dakota,US,4/3/2020 22:52,187
11592,4/3/2020,St Martin,France,4/3/2020 22:52,22
11593,4/3/2020,Tasmania,Australia,4/3/2020 22:52,74
11594,4/3/2020,Tennessee,US,4/3/2020 22:52,3067
11595,4/3/2020,Texas,US,4/3/2020 22:52,5734
11596,4/3/2020,Tianjin,Mainland China,4/3/2020 22:52,180
11597,4/3/2020,Tibet,Mainland China,4/3/2020 22:52,1
11598,4/3/2020,Turks and Caicos Islands,UK,4/3/2020 22:52,5
11599,4/3/2020,Utah,US,4/3/2020 22:52,1255
11600,4/3/2020,Vermont,US,4/3/2020 22:52,389
11601,4/3/2020,Victoria,Australia,4/3/2020 22:52,1085
11602,4/3/2020,Virgin Islands,US,4/3/2020 22:52,37
11603,4/3/2020,Virginia,US,4/3/2020 22:52,2012
11604,4/3/2020,Washington,US,4/3/2020 22:52,6846
11605,4/3/2020,West Virginia,US,4/3/2020 22:52,237
11606,4/3/2020,Western Australia,Australia,4/3/2020 22:52,400
11607,4/3/2020,Wisconsin,US,4/3/2020 22:52,2012
11608,4/3/2020,Wyoming,US,4/3/2020 22:52,162
11609,4/3/2020,Xinjiang,Mainland China,4/3/2020 22:52,76
11610,4/3/2020,Yukon,Canada,4/3/2020 22:52,6
11611,4/3/2020,Yunnan,Mainland China,4/3/2020 22:52,184
11612,4/3/2020,Zhejiang,Mainland China,4/3/2020 22:52,1260
11613,4/4/2020,,Afghanistan,4/4/2020 9:38,299
11614,4/4/2020,,Albania,4/4/2020 9:38,333
11615,4/4/2020,,Algeria,4/4/2020 9:38,1251
11616,4/4/2020,,Andorra,4/4/2020 9:38,466
11617,4/4/2020,,Angola,4/4/2020 9:38,10
11618,4/4/2020,,Antigua and Barbuda,4/4/2020 9:38,15
11619,4/4/2020,,Argentina,4/4/2020 9:38,1451
11620,4/4/2020,,Armenia,4/4/2020 9:38,770
11621,4/4/2020,,Austria,4/4/2020 9:38,11781
11622,4/4/2020,,Azerbaijan,4/4/2020 9:38,521
11623,4/4/2020,,Bahamas,4/4/2020 9:38,28
11624,4/4/2020,,Bahrain,4/4/2020 9:38,688
11625,4/4/2020,,Bangladesh,4/4/2020 9:38,70
11626,4/4/2020,,Barbados,4/4/2020 9:38,52
11627,4/4/2020,,Belarus,4/4/2020 9:38,440
11628,4/4/2020,,Belgium,4/4/2020 9:38,18431
11629,4/4/2020,,Belize,4/4/2020 9:38,4
11630,4/4/2020,,Benin,4/4/2020 9:38,16
11631,4/4/2020,,Bhutan,4/4/2020 9:38,5
11632,4/4/2020,,Bolivia,4/4/2020 9:38,139
11633,4/4/2020,,Bosnia and Herzegovina,4/4/2020 9:38,624
11634,4/4/2020,,Botswana,4/4/2020 9:38,4
11635,4/4/2020,,Brazil,4/4/2020 9:38,10360
11636,4/4/2020,,Brunei,4/4/2020 9:38,135
11637,4/4/2020,,Bulgaria,4/4/2020 9:38,503
11638,4/4/2020,,Burkina Faso,4/4/2020 9:38,318
11639,4/4/2020,,Burma,4/4/2020 9:38,21
11640,4/4/2020,,Burundi,4/4/2020 9:38,3
11641,4/4/2020,,Cabo Verde,4/4/2020 9:38,7
11642,4/4/2020,,Cambodia,4/4/2020 9:38,114
11643,4/4/2020,,Cameroon,4/4/2020 9:38,555
11644,4/4/2020,,Central African Republic,4/4/2020 9:38,8
11645,4/4/2020,,Chad,4/4/2020 9:38,9
11646,4/4/2020,,Chile,4/4/2020 9:38,4161
11647,4/4/2020,,Colombia,4/4/2020 9:38,1406
11648,4/4/2020,,Congo (Brazzaville),4/4/2020 9:38,22
11649,4/4/2020,,Congo (Kinshasa),4/4/2020 9:38,154
11650,4/4/2020,,Costa Rica,4/4/2020 9:38,435
11651,4/4/2020,,Croatia,4/4/2020 9:38,1126
11652,4/4/2020,,Cuba,4/4/2020 9:38,288
11653,4/4/2020,,Cyprus,4/4/2020 9:38,426
11654,4/4/2020,,Czech Republic,4/4/2020 9:38,4472
11655,4/4/2020,,Denmark,4/4/2020 9:38,4077
11656,4/4/2020,,Diamond Princess,4/4/2020 9:38,712
11657,4/4/2020,,Djibouti,4/4/2020 9:38,50
11658,4/4/2020,,Dominica,4/4/2020 9:38,14
11659,4/4/2020,,Dominican Republic,4/4/2020 9:38,1488
11660,4/4/2020,,Ecuador,4/4/2020 9:38,3465
11661,4/4/2020,,Egypt,4/4/2020 9:38,1070
11662,4/4/2020,,El Salvador,4/4/2020 9:38,56
11663,4/4/2020,,Equatorial Guinea,4/4/2020 9:38,16
11664,4/4/2020,,Eritrea,4/4/2020 9:38,29
11665,4/4/2020,,Estonia,4/4/2020 9:38,1039
11666,4/4/2020,,Eswatini,4/4/2020 9:38,9
11667,4/4/2020,,Ethiopia,4/4/2020 9:38,38
11668,4/4/2020,,Fiji,4/4/2020 9:38,12
11669,4/4/2020,,Finland,4/4/2020 9:38,1882
11670,4/4/2020,,France,4/4/2020 9:38,89953
11671,4/4/2020,,Gabon,4/4/2020 9:38,21
11672,4/4/2020,,Gambia,4/4/2020 9:38,4
11673,4/4/2020,,Georgia,4/4/2020 9:38,162
11674,4/4/2020,,Germany,4/4/2020 9:38,96092
11675,4/4/2020,,Ghana,4/4/2020 9:38,205
11676,4/4/2020,,Greece,4/4/2020 9:38,1673
11677,4/4/2020,,Grenada,4/4/2020 9:38,12
11678,4/4/2020,,Guatemala,4/4/2020 9:38,61
11679,4/4/2020,,Guinea,4/4/2020 9:38,111
11680,4/4/2020,,Guinea-Bissau,4/4/2020 9:38,18
11681,4/4/2020,,Guyana,4/4/2020 9:38,23
11682,4/4/2020,,Haiti,4/4/2020 9:38,20
11683,4/4/2020,,Holy See,4/4/2020 9:38,7
11684,4/4/2020,,Honduras,4/4/2020 9:38,264
11685,4/4/2020,,Hungary,4/4/2020 9:38,678
11686,4/4/2020,,Iceland,4/4/2020 9:38,1417
11687,4/4/2020,,India,4/4/2020 9:38,3082
11688,4/4/2020,,Indonesia,4/4/2020 9:38,2092
11689,4/4/2020,,Iran,4/4/2020 9:38,55743
11690,4/4/2020,,Iraq,4/4/2020 9:38,878
11691,4/4/2020,,Ireland,4/4/2020 9:38,4604
11692,4/4/2020,,Israel,4/4/2020 9:38,7851
11693,4/4/2020,,Italy,4/4/2020 9:38,124632
11694,4/4/2020,,Ivory Coast,4/4/2020 9:38,245
11695,4/4/2020,,Jamaica,4/4/2020 9:38,53
11696,4/4/2020,,Japan,4/4/2020 9:38,3139
11697,4/4/2020,,Jordan,4/4/2020 9:38,323
11698,4/4/2020,,Kazakhstan,4/4/2020 9:38,531
11699,4/4/2020,,Kenya,4/4/2020 9:38,126
11700,4/4/2020,,Kosovo,4/4/2020 9:38,135
11701,4/4/2020,,Kuwait,4/4/2020 9:38,479
11702,4/4/2020,,Kyrgyzstan,4/4/2020 9:38,144
11703,4/4/2020,,Laos,4/4/2020 9:38,10
11704,4/4/2020,,Latvia,4/4/2020 9:38,509
11705,4/4/2020,,Lebanon,4/4/2020 9:38,520
11706,4/4/2020,,Liberia,4/4/2020 9:38,10
11707,4/4/2020,,Libya,4/4/2020 9:38,18
11708,4/4/2020,,Liechtenstein,4/4/2020 9:38,77
11709,4/4/2020,,Lithuania,4/4/2020 9:38,771
11710,4/4/2020,,Luxembourg,4/4/2020 9:38,2729
11711,4/4/2020,,MS Zaandam,4/4/2020 9:38,9
11712,4/4/2020,,Madagascar,4/4/2020 9:38,70
11713,4/4/2020,,Malawi,4/4/2020 9:38,4
11714,4/4/2020,,Malaysia,4/4/2020 9:38,3483
11715,4/4/2020,,Maldives,4/4/2020 9:38,19
11716,4/4/2020,,Mali,4/4/2020 9:38,41
11717,4/4/2020,,Malta,4/4/2020 9:38,213
11718,4/4/2020,,Mauritania,4/4/2020 9:38,6
11719,4/4/2020,,Mauritius,4/4/2020 9:38,196
11720,4/4/2020,,Mexico,4/4/2020 9:38,1688
11721,4/4/2020,,Moldova,4/4/2020 9:38,752
11722,4/4/2020,,Monaco,4/4/2020 9:38,66
11723,4/4/2020,,Mongolia,4/4/2020 9:38,14
11724,4/4/2020,,Montenegro,4/4/2020 9:38,201
11725,4/4/2020,,Morocco,4/4/2020 9:38,919
11726,4/4/2020,,Mozambique,4/4/2020 9:38,10
11727,4/4/2020,,Namibia,4/4/2020 9:38,14
11728,4/4/2020,,Nepal,4/4/2020 9:38,9
11729,4/4/2020,,Netherlands,4/4/2020 9:38,16627
11730,4/4/2020,,New Zealand,4/4/2020 9:38,950
11731,4/4/2020,,Nicaragua,4/4/2020 9:38,5
11732,4/4/2020,,Niger,4/4/2020 9:38,144
11733,4/4/2020,,Nigeria,4/4/2020 9:38,214
11734,4/4/2020,,North Macedonia,4/4/2020 9:38,483
11735,4/4/2020,,Norway,4/4/2020 9:38,5550
11736,4/4/2020,,Oman,4/4/2020 9:38,277
11737,4/4/2020,,Pakistan,4/4/2020 9:38,2818
11738,4/4/2020,,Panama,4/4/2020 9:38,1673
11739,4/4/2020,,Papua New Guinea,4/4/2020 9:38,1
11740,4/4/2020,,Paraguay,4/4/2020 9:38,96
11741,4/4/2020,,Peru,4/4/2020 9:38,1746
11742,4/4/2020,,Philippines,4/4/2020 9:38,3094
11743,4/4/2020,,Poland,4/4/2020 9:38,3627
11744,4/4/2020,,Portugal,4/4/2020 9:38,10524
11745,4/4/2020,,Qatar,4/4/2020 9:38,1325
11746,4/4/2020,,Romania,4/4/2020 9:38,3613
11747,4/4/2020,,Russia,4/4/2020 9:38,4731
11748,4/4/2020,,Rwanda,4/4/2020 9:38,102
11749,4/4/2020,,Saint Kitts and Nevis,4/4/2020 9:38,9
11750,4/4/2020,,Saint Lucia,4/4/2020 9:38,14
11751,4/4/2020,,Saint Vincent and the Grenadines,4/4/2020 9:38,7
11752,4/4/2020,,San Marino,4/4/2020 9:38,259
11753,4/4/2020,,Saudi Arabia,4/4/2020 9:38,2179
11754,4/4/2020,,Senegal,4/4/2020 9:38,219
11755,4/4/2020,,Serbia,4/4/2020 9:38,1624
11756,4/4/2020,,Seychelles,4/4/2020 9:38,10
11757,4/4/2020,,Sierra Leone,4/4/2020 9:38,4
11758,4/4/2020,,Singapore,4/4/2020 9:38,1189
11759,4/4/2020,,Slovakia,4/4/2020 9:38,471
11760,4/4/2020,,Slovenia,4/4/2020 9:38,977
11761,4/4/2020,,Somalia,4/4/2020 9:38,7
11762,4/4/2020,,South Africa,4/4/2020 9:38,1585
11763,4/4/2020,,South Korea,4/4/2020 9:38,10156
11764,4/4/2020,,Spain,4/4/2020 9:38,126168
11765,4/4/2020,,Sri Lanka,4/4/2020 9:38,166
11766,4/4/2020,,Sudan,4/4/2020 9:38,10
11767,4/4/2020,,Suriname,4/4/2020 9:38,10
11768,4/4/2020,,Sweden,4/4/2020 9:38,6443
11769,4/4/2020,,Switzerland,4/4/2020 9:38,20505
11770,4/4/2020,,Syria,4/4/2020 9:38,16
11771,4/4/2020,,Taiwan,4/4/2020 9:38,355
11772,4/4/2020,,Tanzania,4/4/2020 9:38,20
11773,4/4/2020,,Thailand,4/4/2020 9:38,2067
11774,4/4/2020,,Timor-Leste,4/4/2020 9:38,1
11775,4/4/2020,,Togo,4/4/2020 9:38,41
11776,4/4/2020,,Trinidad and Tobago,4/4/2020 9:38,103
11777,4/4/2020,,Tunisia,4/4/2020 9:38,553
11778,4/4/2020,,Turkey,4/4/2020 9:38,23934
11779,4/4/2020,,UK,4/4/2020 9:38,41903
11780,4/4/2020,,Uganda,4/4/2020 9:38,48
11781,4/4/2020,,Ukraine,4/4/2020 9:38,1225
11782,4/4/2020,,United Arab Emirates,4/4/2020 9:38,1505
11783,4/4/2020,,Uruguay,4/4/2020 9:38,400
11784,4/4/2020,,Uzbekistan,4/4/2020 9:38,266
11785,4/4/2020,,Venezuela,4/4/2020 9:38,155
11786,4/4/2020,,Vietnam,4/4/2020 9:38,240
11787,4/4/2020,,West Bank and Gaza,4/4/2020 9:38,217
11788,4/4/2020,,Zambia,4/4/2020 9:38,39
11789,4/4/2020,,Zimbabwe,4/4/2020 9:38,9
11790,4/4/2020,Alabama,US,4/4/2020 9:38,1614
11791,4/4/2020,Alaska,US,4/4/2020 9:38,171
11792,4/4/2020,Alberta,Canada,4/4/2020 9:38,1075
11793,4/4/2020,Anguilla,UK,4/4/2020 9:38,3
11794,4/4/2020,Anhui,Mainland China,4/4/2020 9:38,990
11795,4/4/2020,Arizona,US,4/4/2020 9:38,2187
11796,4/4/2020,Arkansas,US,4/4/2020 9:38,743
11797,4/4/2020,Aruba,Netherlands,4/4/2020 9:38,64
11798,4/4/2020,Australian Capital Territory,Australia,4/4/2020 9:38,93
11799,4/4/2020,Beijing,Mainland China,4/4/2020 9:38,585
11800,4/4/2020,Bermuda,UK,4/4/2020 9:38,35
11801,4/4/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,4/4/2020 9:38,2
11802,4/4/2020,British Columbia,Canada,4/4/2020 9:38,1203
11803,4/4/2020,British Virgin Islands,UK,4/4/2020 9:38,3
11804,4/4/2020,California,US,4/4/2020 9:38,12837
11805,4/4/2020,Cayman Islands,UK,4/4/2020 9:38,35
11806,4/4/2020,Channel Islands,UK,4/4/2020 9:38,262
11807,4/4/2020,Chongqing,Mainland China,4/4/2020 9:38,579
11808,4/4/2020,Colorado,US,4/4/2020 9:38,4188
11809,4/4/2020,Connecticut,US,4/4/2020 9:38,5276
11810,4/4/2020,Curacao,Netherlands,4/4/2020 9:38,11
11811,4/4/2020,Delaware,US,4/4/2020 9:38,593
11812,4/4/2020,Diamond Princess cruise ship,Canada,4/4/2020 9:38,0
11813,4/4/2020,Diamond Princess cruise ship,US,4/4/2020 9:38,49
11814,4/4/2020,District of Columbia,US,4/4/2020 9:38,902
11815,4/4/2020,Falkland Islands (Islas Malvinas),UK,4/4/2020 9:38,1
11816,4/4/2020,Faroe Islands,Denmark,4/4/2020 9:38,181
11817,4/4/2020,Florida,US,4/4/2020 9:38,11537
11818,4/4/2020,French Guiana,France,4/4/2020 9:38,61
11819,4/4/2020,French Polynesia,France,4/4/2020 9:38,40
11820,4/4/2020,Fujian,Mainland China,4/4/2020 9:38,350
11821,4/4/2020,Gansu,Mainland China,4/4/2020 9:38,138
11822,4/4/2020,Georgia,US,4/4/2020 9:38,6160
11823,4/4/2020,Gibraltar,UK,4/4/2020 9:38,98
11824,4/4/2020,Grand Princess,Canada,4/4/2020 9:38,13
11825,4/4/2020,Grand Princess,US,4/4/2020 9:38,103
11826,4/4/2020,Greenland,Denmark,4/4/2020 9:38,11
11827,4/4/2020,Guadeloupe,France,4/4/2020 9:38,134
11828,4/4/2020,Guam,US,4/4/2020 9:38,93
11829,4/4/2020,Guangdong,Mainland China,4/4/2020 9:38,1516
11830,4/4/2020,Guangxi,Mainland China,4/4/2020 9:38,254
11831,4/4/2020,Guizhou,Mainland China,4/4/2020 9:38,146
11832,4/4/2020,Hainan,Mainland China,4/4/2020 9:38,168
11833,4/4/2020,Hawaii,US,4/4/2020 9:38,351
11834,4/4/2020,Hebei,Mainland China,4/4/2020 9:38,326
11835,4/4/2020,Heilongjiang,Mainland China,4/4/2020 9:38,491
11836,4/4/2020,Henan,Mainland China,4/4/2020 9:38,1276
11837,4/4/2020,Hong Kong,Hong Kong,4/4/2020 9:38,862
11838,4/4/2020,Hubei,Mainland China,4/4/2020 9:38,67803
11839,4/4/2020,Hunan,Mainland China,4/4/2020 9:38,1019
11840,4/4/2020,Idaho,US,4/4/2020 9:38,1022
11841,4/4/2020,Illinois,US,4/4/2020 9:38,10357
11842,4/4/2020,Indiana,US,4/4/2020 9:38,3953
11843,4/4/2020,Inner Mongolia,Mainland China,4/4/2020 9:38,117
11844,4/4/2020,Iowa,US,4/4/2020 9:38,787
11845,4/4/2020,Isle of Man,UK,4/4/2020 9:38,126
11846,4/4/2020,Jiangsu,Mainland China,4/4/2020 9:38,651
11847,4/4/2020,Jiangxi,Mainland China,4/4/2020 9:38,937
11848,4/4/2020,Jilin,Mainland China,4/4/2020 9:38,98
11849,4/4/2020,Kansas,US,4/4/2020 9:38,698
11850,4/4/2020,Kentucky,US,4/4/2020 9:38,917
11851,4/4/2020,Liaoning,Mainland China,4/4/2020 9:38,141
11852,4/4/2020,Louisiana,US,4/4/2020 9:38,12496
11853,4/4/2020,Macau,Macau,4/4/2020 9:38,43
11854,4/4/2020,Maine,US,4/4/2020 9:38,456
11855,4/4/2020,Manitoba,Canada,4/4/2020 9:38,182
11856,4/4/2020,Martinique,France,4/4/2020 9:38,145
11857,4/4/2020,Maryland,US,4/4/2020 9:38,3125
11858,4/4/2020,Massachusetts,US,4/4/2020 9:38,11736
11859,4/4/2020,Mayotte,France,4/4/2020 9:38,134
11860,4/4/2020,Michigan,US,4/4/2020 9:38,14225
11861,4/4/2020,Minnesota,US,4/4/2020 9:38,865
11862,4/4/2020,Mississippi,US,4/4/2020 9:38,1455
11863,4/4/2020,Missouri,US,4/4/2020 9:38,2310
11864,4/4/2020,Montana,US,4/4/2020 9:38,265
11865,4/4/2020,Montserrat,UK,4/4/2020 9:38,6
11866,4/4/2020,Nebraska,US,4/4/2020 9:38,321
11867,4/4/2020,Nevada,US,4/4/2020 9:38,1742
11868,4/4/2020,New Brunswick,Canada,4/4/2020 9:38,91
11869,4/4/2020,New Caledonia,France,4/4/2020 9:38,17
11870,4/4/2020,New Hampshire,US,4/4/2020 9:38,540
11871,4/4/2020,New Jersey,US,4/4/2020 9:38,34124
11872,4/4/2020,New Mexico,US,4/4/2020 9:38,534
11873,4/4/2020,New South Wales,Australia,4/4/2020 9:38,2493
11874,4/4/2020,New York,US,4/4/2020 9:38,113833
11875,4/4/2020,Newfoundland and Labrador,Canada,4/4/2020 9:38,195
11876,4/4/2020,Ningxia,Mainland China,4/4/2020 9:38,75
11877,4/4/2020,North Carolina,US,4/4/2020 9:38,2486
11878,4/4/2020,North Dakota,US,4/4/2020 9:38,186
11879,4/4/2020,Northern Mariana Islands,US,4/4/2020 9:38,8
11880,4/4/2020,Northern Territory,Australia,4/4/2020 9:38,26
11881,4/4/2020,Northwest Territories,Canada,4/4/2020 9:38,4
11882,4/4/2020,Nova Scotia,Canada,4/4/2020 9:38,236
11883,4/4/2020,Ohio,US,4/4/2020 9:38,3739
11884,4/4/2020,Oklahoma,US,4/4/2020 9:38,1161
11885,4/4/2020,Ontario,Canada,4/4/2020 9:38,3630
11886,4/4/2020,Oregon,US,4/4/2020 9:38,899
11887,4/4/2020,Pennsylvania,US,4/4/2020 9:38,10444
11888,4/4/2020,Prince Edward Island,Canada,4/4/2020 9:38,22
11889,4/4/2020,Puerto Rico,US,4/4/2020 9:38,452
11890,4/4/2020,Qinghai,Mainland China,4/4/2020 9:38,18
11891,4/4/2020,Quebec,Canada,4/4/2020 9:38,6101
11892,4/4/2020,Queensland,Australia,4/4/2020 9:38,900
11893,4/4/2020,Recovered,Canada,4/4/2020 9:38,0
11894,4/4/2020,Recovered,US,4/4/2020 9:38,0
11895,4/4/2020,Reunion,France,4/4/2020 9:38,334
11896,4/4/2020,Rhode Island,US,4/4/2020 9:38,806
11897,4/4/2020,Saint Barthelemy,France,4/4/2020 9:38,6
11898,4/4/2020,Saskatchewan,Canada,4/4/2020 9:38,220
11899,4/4/2020,Shaanxi,Mainland China,4/4/2020 9:38,256
11900,4/4/2020,Shandong,Mainland China,4/4/2020 9:38,778
11901,4/4/2020,Shanghai,Mainland China,4/4/2020 9:38,529
11902,4/4/2020,Shanxi,Mainland China,4/4/2020 9:38,137
11903,4/4/2020,Sichuan,Mainland China,4/4/2020 9:38,557
11904,4/4/2020,Sint Maarten,Netherlands,4/4/2020 9:38,23
11905,4/4/2020,South Australia,Australia,4/4/2020 9:38,407
11906,4/4/2020,South Carolina,US,4/4/2020 9:38,1917
11907,4/4/2020,South Dakota,US,4/4/2020 9:38,212
11908,4/4/2020,St Martin,France,4/4/2020 9:38,24
11909,4/4/2020,Tasmania,Australia,4/4/2020 9:38,80
11910,4/4/2020,Tennessee,US,4/4/2020 9:38,3322
11911,4/4/2020,Texas,US,4/4/2020 9:38,6567
11912,4/4/2020,Tianjin,Mainland China,4/4/2020 9:38,180
11913,4/4/2020,Tibet,Mainland China,4/4/2020 9:38,1
11914,4/4/2020,Turks and Caicos Islands,UK,4/4/2020 9:38,5
11915,4/4/2020,Utah,US,4/4/2020 9:38,1435
11916,4/4/2020,Vermont,US,4/4/2020 9:38,461
11917,4/4/2020,Victoria,Australia,4/4/2020 9:38,1115
11918,4/4/2020,Virgin Islands,US,4/4/2020 9:38,40
11919,4/4/2020,Virginia,US,4/4/2020 9:38,2407
11920,4/4/2020,Washington,US,4/4/2020 9:38,7247
11921,4/4/2020,West Virginia,US,4/4/2020 9:38,282
11922,4/4/2020,Western Australia,Australia,4/4/2020 9:38,436
11923,4/4/2020,Wisconsin,US,4/4/2020 9:38,2030
11924,4/4/2020,Wyoming,US,4/4/2020 9:38,187
